Time_s,TrueDisplacement_mm,PredictedDisplacement_mm,DisplacementError_mm,TrueCoilForce_N,PredictedCoilForce_N,CoilForceError_N,IsTrainingSample,IsValidationSample,IsTestingSample
0.128,4.06615712046445,4.59694792329633,-0.5307908028318797,0.035216,0.02659847155122098,0.008617528448779017,True,False,False
0.1288,4.07797381931457,4.59694792329633,-0.5189741039817601,0.034935,0.02659847155122098,0.00833652844877902,True,False,False
0.1296,4.09108619655797,4.596947914859423,-0.5058617183014533,0.034624,0.02659847155122098,0.008025528448779021,True,False,False
0.1304,4.1055265887537,4.596947914859423,-0.49142132610572276,0.034284,0.02659847155122098,0.007685528448779021,True,False,False
0.1312,4.12124038672463,4.59694792329633,-0.47570753657169984,0.033915,0.02659847155122098,0.00731652844877902,True,False,False
0.132,4.13814170319925,4.59694792329633,-0.45880622009708016,0.03352,0.02659847155122098,0.006921528448779021,True,False,False
0.1328,4.1561326209184,4.59694792329633,-0.44081530237793043,0.033102,0.02659847155122098,0.006503528448779019,True,False,False
0.1336,4.17511011306804,4.59694792329633,-0.4218378102282898,0.032665,0.02659847155122098,0.006066528448779019,True,False,False
0.1344,4.19496878893748,4.59694792329633,-0.40197913435885013,0.032211,0.02659847155122098,0.005612528448779016,True,False,False
0.1352,4.21560221939357,4.59694792329633,-0.38134570390276057,0.031743,0.02659847155122098,0.00514452844877902,True,False,False
0.136,4.23690376965187,4.59694792329633,-0.3600441536444601,0.031265,0.02659847155122098,0.0046665284487790205,True,False,False
0.1368,4.25876724893742,4.59694792329633,-0.3381806743589104,0.030779,0.02659847155122098,0.00418052844877902,True,False,False
0.1376,4.28108747802188,4.59694792329633,-0.31586044527445,0.030287,0.02659847155122098,0.003688528448779021,True,False,False
0.1384,4.30376080556099,4.59694792329633,-0.29318711773534023,0.029794,0.02659847155122098,0.0031955284487790205,True,False,False
0.1392,4.32668558104456,4.59694792329633,-0.2702623422517698,0.029301,0.02659847155122098,0.00270252844877902,True,False,False
0.14,4.34976258502093,4.59694792329633,-0.24718533827540057,0.02881,0.02659847155122098,0.0022115284487790182,True,False,False
0.1408,4.37289541556031,4.59694792329633,-0.2240525077360198,0.028324,0.02659847155122098,0.001725528448779018,True,False,False
0.1416,4.3959908300839,4.59694792329633,-0.2009570932124305,0.027845,0.02659847155122098,0.0012465284487790211,True,False,False
0.1424,4.41895904245099,4.59694792329633,-0.17798888084533981,0.027374,0.02659847155122098,0.0007755284487790184,True,False,False
