Time_s,Current_A,TrueDisplacement_mm,PredictedDisplacement_mm,DisplacementError_mm,TrueCoilForce_N,PredictedCoilForce_N,CoilForceError_N,IsTrainingSample,IsTestingSample
0.1536,0.2,4.68658005802263,4.468815887712439,0.21776417031019069,0.022273,0.026593375843365328,-0.004320375843365327,True,False
0.1544,0.2,4.69968349537232,4.468815887712439,0.23086760765988146,0.022038,0.026593375843365328,-0.004555375843365329,True,False
0.1552,0.2,4.71179614006392,4.468815887712439,0.24298025235148124,0.021822,0.026593375843365328,-0.004771375843365327,True,False
0.156,0.2,4.72290043501927,4.468815887712439,0.2540845473068307,0.021624,0.026593375843365328,-0.004969375843365327,True,False
0.1568,0.2,4.73298278624475,4.468815887712439,0.2641668985323111,0.021445,0.026593375843365328,-0.005148375843365329,True,False
0.1576,0.2,4.74203347379348,4.468815887712439,0.2732175860810413,0.021285,0.026593375843365328,-0.0053083758433653296,True,False
0.1584,0.2,4.7500465576625,4.468815887712439,0.2812306699500615,0.021144,0.026593375843365328,-0.005449375843365328,True,False
0.1592,0.2,4.75701977864831,4.468815887712439,0.28820389093587107,0.021021,0.026593375843365328,-0.005572375843365326,True,False
0.16,0.2,4.76295445416102,4.468815887712439,0.2941385664485807,0.020916,0.026593375843365328,-0.005677375843365327,True,False
0.1608,0.2,4.76785536900386,4.468815887712439,0.29903948129142144,0.02083,0.026593375843365328,-0.005763375843365327,True,False
0.1616,0.2,4.77173066115659,4.468815887712439,0.30291477344415085,0.020762,0.026593375843365328,-0.005831375843365329,True,False
0.1624,0.2,4.77459170264623,4.468815887712439,0.30577581493379125,0.020712,0.026593375843365328,-0.005881375843365327,True,False
0.1632,0.2,4.7764529756442,4.468815887712439,0.30763708793176114,0.02068,0.026593375843365328,-0.0059133758433653275,True,False
0.164,0.2,4.77733194398594,4.468815887712439,0.3085160562735014,0.020664,0.026593375843365328,-0.00592937584336533,True,False
0.1648,0.2,4.7772489203661,4.468815887712439,0.30843303265366107,0.020666,0.026593375843365328,-0.005927375843365328,True,False
0.1656,0.2,4.77622692951492,4.4688159327792345,0.30741099673568506,0.020684,0.026593375911575762,-0.005909375911575761,True,False
0.1664,0.2,4.77429156770818,4.4688159327792345,0.30547563492894536,0.020718,0.026593375911575762,-0.0058753759115757614,True,False
0.1672,0.2,4.77147085900199,4.4688159327792345,0.3026549262227558,0.020767,0.026593375911575762,-0.005826375911575761,True,False
0.168,0.2,4.76779510861559,4.468815887712439,0.298979220903151,0.020832,0.026593375843365328,-0.005761375843365328,True,False
0.1688,0.2,4.76329675390759,4.468815887712439,0.29448086619515124,0.020911,0.026593375843365328,-0.005682375843365329,True,False
0.1696,0.2,4.75801021340499,4.468815887712439,0.2891943256925513,0.021004,0.026593375843365328,-0.0055893758433653296,True,False
0.1704,0.2,4.75197173434915,4.468815887712439,0.2831558466367108,0.02111,0.026593375843365328,-0.005483375843365328,True,False
0.1712,0.2,4.74521923921787,4.468815887712439,0.27640335150543116,0.021229,0.026593375843365328,-0.005364375843365327,True,False
0.172,0.2,4.73779217166893,4.468815887712439,0.26897628395649154,0.02136,0.026593375843365328,-0.005233375843365327,True,False
0.1728,0.2,4.72973134232693,4.468815887712439,0.2609154546144907,0.021503,0.026593375843365328,-0.005090375843365327,True,False
0.1736,0.2,4.72107877480382,4.468815887712439,0.2522628870913808,0.021657,0.026593375843365328,-0.004936375843365329,True,False
0.1744,0.2,4.71187755230424,4.468815887712439,0.24306166459180112,0.021821,0.026593375843365328,-0.004772375843365328,True,False
0.1752,0.2,4.70217166512189,4.468815887712439,0.23335577740945102,0.021994,0.026593375843365328,-0.004599375843365328,True,False
0.176,0.2,4.69200585928452,4.468815887712439,0.2231899715720811,0.022176,0.026593375843365328,-0.004417375843365327,True,False
0.1768,0.2,4.68142548655467,4.468815887712439,0.2126095988422314,0.022366,0.026593375843365328,-0.0042273758433653275,True,False
0.1776,0.2,4.67047635594517,4.468815887712439,0.2016604682327312,0.022564,0.026593375843365328,-0.004029375843365327,True,False
0.1784,0.2,4.65920458686329,4.468815887712439,0.19038869915085144,0.022768,0.026593375843365328,-0.003825375843365328,True,False
0.1792,0.2,4.64765646396032,4.468815887712439,0.17884057624788152,0.022978,0.026593375843365328,-0.0036153758433653295,True,False
0.18,0.2,4.63587829373433,4.468815887712439,0.16706240602189126,0.023193,0.026593375843365328,-0.0034003758433653296,True,False
0.1808,0.2,4.62391626291719,4.468815887712439,0.15510037520475084,0.023413,0.026593375843365328,-0.003180375843365328,True,False
0.1816,0.2,4.61181629867169,4.468815887712439,0.1430004109592513,0.023636,0.026593375843365328,-0.002957375843365327,True,False
0.1824,0.2,4.59962393063252,4.4688159327792345,0.13080799785328523,0.023862,0.026593375911575762,-0.0027313759115757605,True,False
0.1832,0.2,4.58738415484662,4.4688159327792345,0.1185682220673856,0.02409,0.026593375911575762,-0.0025033759115757614,True,False
0.184,0.2,4.57514129970044,4.4688159327792345,0.10632536692120542,0.02432,0.026593375911575762,-0.0022733759115757604,True,False
0.1848,0.2,4.5629388939663,4.468815887712439,0.09412300625386116,0.02455,0.026593375843365328,-0.002043375843365329,True,False
0.1856,0.2,4.5508195371518,4.468815887712439,0.08200364943936123,0.02478,0.026593375843365328,-0.001813375843365328,True,False
0.1864,0.2,4.53882477239519,4.468815887712439,0.07000888468275157,0.025009,0.026593375843365328,-0.001584375843365328,True,False
0.1872,0.2,4.52699496221198,4.468815887712439,0.05817907449954074,0.025236,0.026593375843365328,-0.0013573758433653264,True,False
