time_s,measured_displacement_mm,predicted_displacement_mm,measured_force_N,predicted_force_N,displacement_error_mm,force_error_N
5.428,-0.08593905,-0.08177185,0.055146,0.056030028,-0.004167199,-0.0008840263
5.43,-0.043859005,-0.039255857,0.051053,0.051660273,-0.0046031475,-0.0006072745
5.432,-0.0038602352,0.0019160509,0.046909,0.047115896,-0.005776286,-0.00020689517
5.434,0.03132093,0.037453413,0.043062,0.042874616,-0.0061324835,0.00018738583
5.436,0.058894992,0.065030456,0.039834,0.039348744,-0.0061354637,0.0004852563
5.438,0.076249,0.08249402,0.037496,0.036884706,-0.006245017,0.00061129406
5.44,0.08194804,0.08807659,0.036245,0.035766758,-0.0061285496,0.0004782416
5.442,0.07560897,0.081401825,0.036187,0.036093034,-0.005792856,9.396672e-05
5.444,0.057942152,0.0632875,0.037326,0.03760012,-0.0053453445,-0.00027411804
5.446,0.030467033,0.035583496,0.039569,0.039852817,-0.0051164627,-0.00028381497
5.448,-0.005155921,0.000680089,0.042731,0.042671084,-0.00583601,5.9913844e-05
5.45,-0.04568696,-0.039230466,0.046545,0.0460747,-0.0064564943,0.00047029927
5.452,-0.08766186,-0.08070016,0.050691,0.04996978,-0.0069617033,0.0007212199
5.454,-0.12654996,-0.12034583,0.054814,0.054066155,-0.0062041283,0.0007478446
5.456,-0.15964997,-0.15397072,0.058566,0.05794832,-0.0056792498,0.0006176792
5.458,-0.18452013,-0.17938244,0.061627,0.061200235,-0.005137682,0.00042676553
5.46,-0.19872999,-0.19470525,0.063736,0.063499555,-0.004024744,0.00023644418
5.462,-0.20095003,-0.19806802,0.064711,0.06468417,-0.0028820038,2.682954e-05
5.464,-0.19122005,-0.18879187,0.064467,0.06471354,-0.002428174,-0.0002465397
5.466,-0.17040002,-0.16780567,0.063021,0.06358026,-0.0025943518,-0.00055926293
5.468,-0.14025009,-0.13704157,0.060494,0.061291017,-0.003208518,-0.0007970184
5.47,-0.103270054,-0.09929073,0.057102,0.057940584,-0.0039793253,-0.0008385852
5.472,-0.061812997,-0.05784571,0.053135,0.053786017,-0.003967285,-0.00065101683
5.474,-0.020236969,-0.015508294,0.048934,0.04924231,-0.004728675,-0.00030830875
5.476,0.017313957,0.023298264,0.044863,0.04479361,-0.0059843063,6.939098e-05
5.478,0.048760056,0.054704428,0.041268,0.040886577,-0.005944371,0.0003814213
5.48,0.07113004,0.07715917,0.038457,0.037889484,-0.006029129,0.00056751445
5.482,0.082344055,0.08843422,0.03667,0.036125973,-0.006090164,0.0005440265
5.484,0.08152294,0.08741653,0.03606,0.035816718,-0.005893588,0.00024328381
5.486,0.068987966,0.0743984,0.036679,0.036878847,-0.005410433,-0.00019984692
5.488,0.04586804,0.050922155,0.038476,0.038887516,-0.0050541162,-0.0004115142
5.49,0.013555884,0.019144058,0.041302,0.041498907,-0.005588174,-0.00019690767
5.492,-0.025035024,-0.018849373,0.044913,0.04467919,-0.006185651,0.0002338104
5.494,-0.06657803,-0.059797645,0.049002,0.048412386,-0.006780386,0.0005896129
5.496,-0.10748005,-0.100337744,0.053215,0.052491397,-0.0071423054,0.0007236041
5.498,-0.14420998,-0.13711989,0.057189,0.056533433,-0.0070900917,0.0006555654
5.5,-0.1735599,-0.16707063,0.060578,0.06010119,-0.006489277,0.00047681108
5.502,-0.19298005,-0.18754995,0.063088,0.062810354,-0.0054301023,0.0002776459
5.504,-0.20075,-0.19657946,0.064501,0.06442624,-0.004170537,7.4759126e-05
5.506,-0.19631994,-0.19304264,0.064691,0.06486876,-0.0032773018,-0.0001777634
5.508,-0.18030012,-0.1771847,0.063639,0.06412457,-0.0031154156,-0.00048556924
5.51,-0.15419018,-0.15064776,0.061435,0.06219426,-0.0035424232,-0.0007592626
5.512,-0.120270014,-0.11601484,0.058269,0.059140086,-0.0042551756,-0.00087108463
5.514,-0.08073807,-0.0764755,0.054416,0.05516774,-0.0042625666,-0.0007517375
5.516,-0.03947699,-0.034817576,0.050214,0.050656915,-0.0046594143,-0.00044291466
5.518,-0.0006901026,0.0048725605,0.046031,0.04609385,-0.005562663,-6.28531e-05
5.52,0.03275311,0.038562298,0.042233,0.04195128,-0.005809188,0.00028172135
5.522,0.057942152,0.06384826,0.039149,0.03862825,-0.005906105,0.0005207509
5.524,0.07252014,0.0785172,0.037049,0.036464326,-0.0059970617,0.00058467314
5.526,0.075268984,0.081133604,0.036114,0.03573136,-0.00586462,0.00038263947
5.528,0.06613195,0.071620464,0.036427,0.036459394,-0.005488515,-3.2395124e-05
5.53,0.046085954,0.0511688,0.037962,0.038300678,-0.0050828457,-0.00033867732
5.532,0.016386032,0.021871567,0.040588,0.040830724,-0.0054855347,-0.00024272501
5.534,-0.020234942,-0.0142169,0.044078,0.043923374,-0.0060180426,0.00015462562
5.536,-0.06054306,-0.053925037,0.048126,0.047579452,-0.006618023,0.0005465485
5.538,-0.10053003,-0.09391415,0.052378,0.05163743,-0.006615877,0.0007405691
5.54,-0.13597012,-0.1303705,0.056459,0.055744223,-0.005599618,0.0007147752
5.542,-0.16438997,-0.15950477,0.06001,0.05945626,-0.0048851967,0.00055374205
5.544,-0.18388999,-0.17941737,0.062718,0.062365156,-0.0044726133,0.00035284087
5.546,-0.19210005,-0.18880248,0.06434,0.06419712,-0.0032975674,0.00014287978
5.548,-0.18826997,-0.18589807,0.064732,0.06483537,-0.0023719072,-0.000103369355
5.55,-0.17290998,-0.17072558,0.063855,0.064253956,-0.002184391,-0.00039895624
5.552,-0.14736998,-0.14480019,0.061784,0.062447462,-0.0025697947,-0.000663463
5.554,-0.11386001,-0.11056435,0.058703,0.059473336,-0.00329566,-0.00077033415
5.556,-0.074525,-0.071171045,0.054882,0.05554047,-0.0033539534,-0.0006584674
5.558,-0.033190012,-0.029400468,0.050664,0.051031437,-0.003789544,-0.00036743656
5.56,0.005946994,0.010673642,0.046424,0.046441868,-0.0047266483,-1.7866492e-05
5.562,0.03990698,0.044985294,0.04254,0.04224835,-0.0050783157,0.00029164925
5.564,0.06572902,0.07099402,0.039354,0.038854256,-0.0052649975,0.00049974397
5.566,0.08097386,0.08641744,0.037149,0.036606286,-0.005443573,0.0005427152
5.568,0.08434403,0.08973265,0.03612,0.035792656,-0.0053886175,0.00032734498
5.57,0.07569909,0.080792904,0.036358,0.036467213,-0.005093813,-0.000109214336
5.572,0.055974007,0.060728073,0.037844,0.038283333,-0.0047540665,-0.00043933466
5.574,0.026939988,0.031615853,0.040449,0.04079705,-0.004675865,-0.00034805015
5.576,-0.00954783,-0.0039539337,0.043943,0.04387509,-0.005593896,6.790832e-05
5.578,-0.049976945,-0.04367268,0.048018,0.04752905,-0.006304264,0.0004889518
5.58,-0.09031606,-0.083910584,0.052308,0.05160851,-0.0064054728,0.0006994903
5.582,-0.12627006,-0.120821476,0.056429,0.055752996,-0.00544858,0.00067600235
5.584,-0.15531003,-0.15054822,0.060013,0.05950748,-0.004761815,0.00050551817
5.586,-0.17551994,-0.17114496,0.062736,0.062449876,-0.004374981,0.00028612092
5.588,-0.18452013,-0.18129778,0.064353,0.064291686,-0.0032223463,6.131083e-05
5.59,-0.18154013,-0.1792326,0.064714,0.06491683,-0.0023075342,-0.00020282716
5.592,-0.16709983,-0.16493809,0.063786,0.06430261,-0.0021617413,-0.00051660836
5.594,-0.14259005,-0.13993645,0.061649,0.062455587,-0.0026535988,-0.0008065887
5.596,-0.11023986,-0.10672164,0.058496,0.059435435,-0.0035182238,-0.00093943626
5.598,-0.07220793,-0.06849229,0.05461,0.055446796,-0.0037156343,-0.00083679706
5.6,-0.032359004,-0.028072596,0.050345,0.050871808,-0.0042864084,-0.0005268082
5.602,0.005078554,0.010398746,0.046087,0.04621567,-0.0053201914,-0.0001286678
5.604,0.0371871,0.04282725,0.042221,0.041980505,-0.005640149,0.00024049357
5.606,0.061030984,0.06677163,0.039095,0.038595185,-0.0057406425,0.00049981475
5.608,0.07424295,0.08004558,0.03699,0.036420166,-0.0058026314,0.0005698353
5.61,0.07562196,0.08127332,0.036098,0.035724267,-0.005651355,0.0003737323
5.612,0.065171,0.07045674,0.036498,0.03651586,-0.00528574,-1.7862767e-05
5.614,0.043944,0.048875093,0.038156,0.038421646,-0.0049310923,-0.00026564673
5.616,0.013265967,0.018693686,0.040925,0.04103505,-0.005427718,-0.0001100488
5.618,-0.024011016,-0.017983437,0.044558,0.044247404,-0.0060275793,0.00031059608
5.62,-0.06455195,-0.057890892,0.048726,0.048039973,-0.0066610575,0.0006860271
5.622,-0.1042099,-0.09762061,0.05305,0.052211765,-0.0065892935,0.000838235
5.624,-0.13881004,-0.13326013,0.057136,0.05637134,-0.0055499077,0.00076466054
5.626,-0.16623998,-0.1611166,0.060612,0.06005182,-0.005123377,0.00056017935
5.628,-0.18412995,-0.17968547,0.063158,0.06284028,-0.00444448,0.0003177151
5.63,-0.19051015,-0.18721008,0.064541,0.06447387,-0.0033000708,6.712973e-05
5.632,-0.18488002,-0.18236136,0.06463,0.06485601,-0.0025186539,-0.00022600591
5.634,-0.16794002,-0.16546798,0.063416,0.063966095,-0.002472043,-0.0005500987
5.636,-0.14128983,-0.1382854,0.061007,0.06181731,-0.0030044317,-0.00081031024
5.638,-0.10734999,-0.10351169,0.057624,0.058504496,-0.0038383007,-0.0008804947
5.64,-0.068416834,-0.06447995,0.053577,0.05429281,-0.003936887,-0.0007158108
5.642,-0.02849102,-0.024060965,0.04924,0.049621668,-0.0044300556,-0.00038166717
5.644,0.008137107,0.013575792,0.045013,0.04501445,-0.0054386854,-1.4491379e-06
5.646,0.038557887,0.04436934,0.041284,0.040957313,-0.005811453,0.0003266856
5.648,0.060191035,0.06595993,0.038394,0.037855692,-0.005768895,0.0005383082
5.65,0.07079184,0.07657635,0.036608,0.03605588,-0.0057845116,0.0005521178
5.652,0.06949997,0.075030565,0.03609,0.035792418,-0.005530596,0.00029758364
5.654,0.05671096,0.061719894,0.036888,0.036982372,-0.005008936,-9.437278e-05
5.656,0.033681035,0.038321972,0.038931,0.03919015,-0.004640937,-0.00025914982
5.658,0.0019203424,0.0071486235,0.042034,0.04205281,-0.005228281,-1.880899e-05
5.66,-0.035459995,-0.029601812,0.045913,0.045500703,-0.005858183,0.0004122965
5.662,-0.074977875,-0.06850934,0.050213,0.049473107,-0.0064685345,0.0007398948
5.664,-0.11224985,-0.10612953,0.054533,0.05370717,-0.006120324,0.0008258298
5.666,-0.14381003,-0.13841927,0.058473,0.057767067,-0.0053907633,0.00070593134
5.668,-0.16760004,-0.16246676,0.061668,0.06118401,-0.005133271,0.00048398972
5.67,-0.18098998,-0.17684984,0.063819,0.0635812,-0.0041401386,0.00023780018
5.672,-0.18261003,-0.17956829,0.064722,0.064750135,-0.0030417442,-2.8133392e-05
5.674,-0.17260003,-0.16996026,0.064292,0.064621754,-0.0026397705,-0.00032975525
5.676,-0.15192997,-0.14909518,0.062566,0.063187,-0.002834797,-0.0006210059
5.678,-0.12252998,-0.11904478,0.059703,0.060487065,-0.0034852028,-0.0007840656
5.68,-0.086395144,-0.08279145,0.05597,0.056698646,-0.0036036968,-0.00072864816
5.682,-0.04722202,-0.043119907,0.051717,0.052191023,-0.004102111,-0.00047402456
5.684,-0.008883834,-0.0041339397,0.047343,0.04747247,-0.004749894,-0.00012946874
5.686,0.024893045,0.030302644,0.043258,0.043061808,-0.0054095984,0.00019619241
5.688,0.05131805,0.05683887,0.039842,0.03940358,-0.0055208206,0.00043841824
5.69,0.06770384,0.07335174,0.037413,0.03687384,-0.0056478977,0.00053916126
5.692,0.07246804,0.07808316,0.036198,0.035791565,-0.005615115,0.00040643662
5.694,0.0653379,0.070628524,0.03631,0.036278605,-0.0052906275,3.139302e-05
5.696,0.047170997,0.052036285,0.03774,0.038052738,-0.0048652887,-0.00031273812
5.698,0.019257903,0.024382591,0.040357,0.04063525,-0.005124688,-0.00027824938
5.7,-0.015893102,-0.010147691,0.04392,0.043809574,-0.005745411,0.000110425055
5.702,-0.05493903,-0.0485425,0.048096,0.047557436,-0.006396532,0.0005385652
5.704,-0.09380698,-0.08732724,0.052493,0.05172602,-0.00647974,0.00076697767
5.706,-0.12813997,-0.12263,0.056696,0.05594745,-0.0055099726,0.0007485524
5.708,-0.15542006,-0.15056813,0.060308,0.05974263,-0.0048519373,0.0005653687
5.71,-0.17374015,-0.16925061,0.062989,0.06266479,-0.004489541,0.00032420456
5.712,-0.18075001,-0.17741692,0.06448,0.06441577,-0.0033330917,6.4231455e-05
5.714,-0.17586994,-0.17337656,0.06464,0.06486453,-0.0024933815,-0.0002245307
5.716,-0.1597699,-0.15737498,0.06345,0.06398335,-0.0023949146,-0.0005333498
5.718,-0.13401985,-0.13113546,0.061021,0.06178561,-0.002884388,-0.0007646084
5.72,-0.10105002,-0.09734082,0.057583,0.05838602,-0.003709197,-0.00080301985
5.722,-0.063174844,-0.05935836,0.053462,0.05408107,-0.0038164854,-0.00061907247
5.724,-0.02441597,-0.020097375,0.049053,0.04934359,-0.004318595,-0.00029059127
5.726,0.011487007,0.016247392,0.044773,0.044716604,-0.0047603846,5.639717e-05
5.728,0.041108966,0.046172142,0.04103,0.04068575,-0.005063176,0.00034425035
5.73,0.061629176,0.06682205,0.038179,0.037660908,-0.005192876,0.000518091
5.732,0.07108617,0.07622671,0.036488,0.035995785,-0.005140543,0.00049221516
5.734,0.06856394,0.0735383,0.036118,0.035913877,-0.0049743652,0.00020412356
5.736,0.054547906,0.059152365,0.037106,0.037291072,-0.004604459,-0.00018507242
5.738,0.030033946,0.03485775,0.03936,0.039660517,-0.004823804,-0.00030051544
5.74,-0.0026305914,0.0026878119,0.04267,0.042675495,-0.0053184032,-5.494803e-06
5.742,-0.04034996,-0.03436315,0.04672,0.046278365,-0.0059868097,0.0004416369
5.744,-0.07954502,-0.07294333,0.051127,0.050376765,-0.0066016912,0.0007502362
5.746,-0.115499854,-0.10957396,0.055468,0.054664806,-0.005925894,0.00080319494
5.748,-0.14543998,-0.13994575,0.059327,0.058674697,-0.005494237,0.00065230206
5.75,-0.16692996,-0.16189039,0.062332,0.06192614,-0.0050395727,0.0004058592
5.752,-0.17762995,-0.17363608,0.064193,0.06405557,-0.003993869,0.00013743341
5.754,-0.17649996,-0.17349827,0.064729,0.06488225,-0.00300169,-0.00015325099
5.756,-0.16394997,-0.1612072,0.063884,0.06435443,-0.0027427673,-0.00047042966
5.758,-0.14127004,-0.1381725,0.061739,0.062473834,-0.0030975342,-0.00073483214
5.76,-0.11066997,-0.10681343,0.0585,0.05932775,-0.0038565397,-0.00082775205
5.762,-0.07434106,-0.07035327,0.054479,0.055172365,-0.003987789,-0.00069336593
5.764,-0.036208034,-0.03169167,0.050066,0.05045421,-0.004516363,-0.00038820878
5.766,-0.00059747696,0.0049556494,0.045689,0.04572199,-0.0055531263,-3.2987446e-05
5.768,0.029536963,0.03540337,0.041769,0.041493304,-0.0058664083,0.00027569756
5.77,0.051252007,0.057205558,0.038685,0.03819811,-0.0059535503,0.00048689172
5.772,0.062240124,0.06822598,0.036732,0.036208197,-0.005985856,0.0005238019
5.774,0.061444998,0.067236304,0.0361,0.03579311,-0.0057913065,0.00030688941
5.776,0.049131036,0.054481387,0.03685,0.03692415,-0.0053503513,-7.414818e-05
5.778,0.026594996,0.031568885,0.038911,0.03917733,-0.0049738884,-0.00026632845
5.78,-0.004625559,0.0009139776,0.042088,0.04213524,-0.0055395365,-4.7240406e-05
5.782,-0.041360974,-0.035213232,0.046076,0.045683466,-0.0061477423,0.00039253384
5.784,-0.08006215,-0.07331622,0.05049,0.049750138,-0.0067459345,0.0007398613
5.786,-0.11650002,-0.10989499,0.0549,0.054060586,-0.006605029,0.00083941594
5.788,-0.14731002,-0.14109385,0.058876,0.05815869,-0.0062161684,0.0007173121
5.79,-0.1697799,-0.16414702,0.062031,0.06154924,-0.0056328773,0.000481762
5.792,-0.18155992,-0.17702019,0.064054,0.06384088,-0.004539728,0.00021311641
5.794,-0.18150997,-0.17803788,0.064744,0.06481867,-0.0034720898,-7.466972e-05
5.796,-0.16990995,-0.16683042,0.064032,0.06440918,-0.0030795336,-0.0003771782
5.798,-0.14797997,-0.14467251,0.061985,0.06260885,-0.0033074617,-0.000623852
5.8,-0.11785996,-0.11391842,0.058803,0.059505075,-0.003941536,-0.00070207566
5.802,-0.08169007,-0.07774055,0.054798,0.055365756,-0.003949523,-0.0005677566
5.804,-0.043395996,-0.039004922,0.050363,0.05065252,-0.004391074,-0.0002895184
5.806,-0.0072897673,-0.0019464493,0.045937,0.045916297,-0.005343318,2.0705163e-05
5.808,0.023411036,0.029243946,0.041952,0.041670233,-0.0058329105,0.00028176606
5.81,0.045948982,0.051830053,0.038798,0.038335886,-0.005881071,0.0004621148
5.812,0.057865024,0.06383121,0.036783,0.036286063,-0.0059661865,0.0004969351
5.814,0.05806899,0.06384611,0.036106,0.035814986,-0.0057771206,0.00029101595
5.816,0.04676795,0.052087426,0.036832,0.036933646,-0.005319476,-0.000101644546
5.818,0.025231838,0.030136108,0.038893,0.03922759,-0.00490427,-0.00033459067
5.82,-0.005011916,0.0004210472,0.042089,0.04223996,-0.0054329634,-0.00015095994
5.822,-0.04079902,-0.034769893,0.046109,0.045820963,-0.006029129,0.00028803572
5.824,-0.07856715,-0.071935534,0.050558,0.04990117,-0.006631613,0.000656832
5.826,-0.11407995,-0.10756898,0.054997,0.05421384,-0.006510973,0.0007831603
5.828,-0.14394999,-0.13782156,0.058986,0.058303807,-0.0061284304,0.0006821938
5.83,-0.16548014,-0.15992117,0.062128,0.061669666,-0.0055589676,0.00045833364
5.832,-0.17635,-0.17186463,0.064111,0.06391124,-0.0044853687,0.00019976497
5.834,-0.17545998,-0.1720252,0.064733,0.06481026,-0.0034347773,-7.726252e-05
5.836,-0.16315997,-0.16009736,0.06393,0.06428518,-0.0030626059,-0.00035518408
5.838,-0.14072013,-0.13744521,0.061781,0.06233562,-0.0032749176,-0.0005546212
5.84,-0.11035001,-0.106478214,0.058499,0.059077807,-0.0038717985,-0.0005788058
5.842,-0.074252844,-0.07042086,0.054411,0.054824222,-0.0038319826,-0.00041322038
5.844,-0.036397934,-0.03216815,0.049924,0.05007159,-0.004229784,-0.00014758855
5.846,-0.0011720657,0.00404644,0.04549,0.045374647,-0.005218506,0.000115353614
5.848,0.028463006,0.033994675,0.041547,0.04122989,-0.0055316687,0.0003171116
5.85,0.049552917,0.055223227,0.038488,0.038044542,-0.005670309,0.00044345856
5.852,0.05982399,0.065583825,0.036617,0.036192797,-0.0057598352,0.00042420253
5.854,0.05836916,0.0639019,0.03612,0.035959017,-0.0055327415,0.0001609847
5.856,0.045618057,0.050614,0.037046,0.037300773,-0.004995942,-0.0002547726
5.858,0.02291882,0.027531266,0.039307,0.039753523,-0.004612446,-0.00044652447
5.86,-0.008118868,-0.0028761625,0.04268,0.04288041,-0.0052427053,-0.00020040944
5.862,-0.044203043,-0.038296103,0.04683,0.046563774,-0.0059069395,0.00026622415
5.864,-0.081692934,-0.07516217,0.051343,0.05071812,-0.0065307617,0.0006248802
5.866,-0.11579001,-0.109948754,0.055766,0.055040836,-0.005841255,0.000725165
5.868,-0.14372993,-0.1382997,0.059654,0.059050336,-0.0054302216,0.00060366467
5.87,-0.1631,-0.15810311,0.062615,0.06224363,-0.004996896,0.00037137046
5.872,-0.17162001,-0.1676532,0.064347,0.06424202,-0.0039668083,0.00010497868
5.874,-0.16840005,-0.16537845,0.064672,0.06484982,-0.0030215979,-0.000177823
5.876,-0.15402007,-0.15122473,0.063555,0.06400359,-0.0027953386,-0.00044858456
5.878,-0.12996995,-0.12682998,0.061108,0.061723553,-0.0031399727,-0.00061555207
5.88,-0.098672986,-0.09482527,0.057578,0.058169603,-0.0038477182,-0.0005916022
5.882,-0.06245005,-0.05860865,0.053322,0.05370971,-0.0038414001,-0.0003877096
5.884,-0.02540195,-0.021119475,0.048773,0.048877932,-0.0042824745,-0.00010493398
5.886,0.008662462,0.013367176,0.044391,0.044237185,-0.004704714,0.00015381351
5.888,0.036275983,0.04129076,0.040619,0.040269483,-0.005014777,0.0003495179
5.89,0.05463195,0.05978322,0.037838,0.03738443,-0.005151272,0.000453569
5.892,0.061854005,0.06694865,0.036328,0.035950556,-0.0050946474,0.0003774427
5.894,0.05718696,0.062116146,0.036242,0.036188252,-0.004929185,5.374849e-05
5.896,0.04139304,0.045934796,0.03759,0.037917614,-0.0045417547,-0.0003276132
5.898,0.015655994,0.020513296,0.040239,0.040618896,-0.0048573017,-0.00037989765
5.9,-0.017372012,-0.0119508505,0.043923,0.043947548,-0.0054211617,-2.4545938e-05
5.902,-0.054345965,-0.048229933,0.04827,0.047831416,-0.0061160326,0.00043858215
5.904,-0.09107804,-0.08482814,0.052839,0.052121818,-0.0062499046,0.0007171817
5.906,-0.12311995,-0.11779153,0.057163,0.056437194,-0.005328417,0.00072580576
5.908,-0.14828002,-0.14320636,0.0608,0.06025986,-0.0050736666,0.000540141
5.91,-0.16405988,-0.15958059,0.063377,0.06310366,-0.004479289,0.00027333945
5.912,-0.1685301,-0.16513205,0.064627,0.06464374,-0.0033980608,-1.6741455e-05
5.914,-0.16136003,-0.15867102,0.064419,0.064736366,-0.002689004,-0.00031736493
5.916,-0.14346993,-0.14078283,0.062771,0.06334973,-0.0026870966,-0.0005787313
5.918,-0.11674988,-0.113508105,0.059853,0.060545687,-0.0032417774,-0.0006926879
5.92,-0.08318794,-0.07985616,0.055964,0.05656268,-0.0033317804,-0.0005986802
5.922,-0.046553016,-0.042695403,0.051504,0.051848486,-0.0038576126,-0.00034448504
5.924,-0.010831833,-0.0062675476,0.046934,0.046977516,-0.0045642853,-4.3515116e-05
5.926,0.02012217,0.025424957,0.042723,0.04250591,-0.005302787,0.00021709129
5.928,0.043519855,0.048932195,0.039303,0.03889843,-0.00541234,0.00040457025
5.93,0.05669999,0.062216163,0.037022,0.036558058,-0.0055161715,0.0004639402
5.932,0.058248162,0.063682556,0.036117,0.03581544,-0.005434394,0.00030155852
5.934,0.04821384,0.0532552,0.036679,0.03674851,-0.005041361,-6.951019e-05
5.936,0.027784824,0.032419205,0.038654,0.038982287,-0.0046343803,-0.00032828748
5.938,-0.0015631914,0.0035991669,0.041841,0.04201632,-0.0051623583,-0.00017531961
5.94,-0.03669703,-0.030899405,0.045916,0.045646578,-0.0057976246,0.00026942044
5.942,-0.074022055,-0.06756067,0.050459,0.049795814,-0.006461382,0.00066318735
5.944,-0.10898006,-0.10282457,0.055001,0.054196555,-0.006155491,0.00080444664
5.946,-0.13746011,-0.13252985,0.05907,0.058375496,-0.004930258,0.00069450215
5.948,-0.15761995,-0.15321481,0.062244,0.061799463,-0.004405141,0.0004445389
5.95,-0.16763997,-0.16377091,0.064191,0.06404179,-0.0038690567,0.00014920533
5.952,-0.16595006,-0.16310823,0.064704,0.064864725,-0.0028418303,-0.00016072392
5.954,-0.15294003,-0.15048099,0.063727,0.064183936,-0.0024590492,-0.00045693666
5.956,-0.13006997,-0.12732041,0.061362,0.06201308,-0.0027495623,-0.00065108016
5.958,-0.09971905,-0.09624672,0.057854,0.05850673,-0.0034723282,-0.00065273046
5.96,-0.064211965,-0.060665846,0.053569,0.0540301,-0.0035461187,-0.00046110153
5.962,-0.027657032,-0.023584485,0.048956,0.049129225,-0.004072547,-0.000173226
5.964,0.0054916143,0.010656714,0.044498,0.04439249,-0.0051651,0.0001055114
5.966,0.031937957,0.037825942,0.040658,0.04033353,-0.005887985,0.00032446906
5.968,0.049525976,0.055235744,0.037835,0.03738156,-0.0057097673,0.0004534386
5.97,0.055995107,0.061671615,0.036323,0.035915613,-0.005676508,0.00040738657
5.972,0.050792933,0.056120872,0.036278,0.03616254,-0.00532794,0.00011545792
5.974,0.034683824,0.03947723,0.037708,0.037942108,-0.0047934055,-0.00023410842
5.976,0.008828044,0.013881564,0.040467,0.040733557,-0.00505352,-0.0002665557
5.978,-0.02404797,-0.018478155,0.044269,0.044178344,-0.0055698156,9.065494e-05
5.98,-0.060538888,-0.054305196,0.048719,0.048179198,-0.006233692,0.000539802
5.982,-0.09635103,-0.09007001,0.053351,0.052558683,-0.0062810183,0.0007923171
5.984,-0.12707996,-0.121754766,0.057677,0.05690629,-0.005325198,0.0007707104
5.986,-0.15055001,-0.14553928,0.061242,0.06068358,-0.005010724,0.000558421
5.988,-0.16438997,-0.15998185,0.063668,0.06340024,-0.004408121,0.00026775897
5.99,-0.16681004,-0.16345692,0.064695,0.06473698,-0.003353119,-4.197657e-05
5.992,-0.15768003,-0.15496111,0.064213,0.06455602,-0.0027189255,-0.00034301728
5.994,-0.13811994,-0.1353389,0.06227,0.06283958,-0.0027810335,-0.000569582
5.996,-0.11023986,-0.10686159,0.059071,0.059694123,-0.003378272,-0.00062312186
5.998,-0.07617009,-0.07274425,0.054955,0.055433046,-0.0034258366,-0.00047804788
6.0,-0.039859056,-0.035928845,0.05036,0.05057591,-0.003930211,-0.00021590665
6.002,-0.0057165623,-0.0007419586,0.045773,0.04572248,-0.0049746037,5.051866e-05
6.004,0.023092031,0.028495073,0.041678,0.041412853,-0.005403042,0.00026514754
6.006,0.043538094,0.049113393,0.038508,0.03809613,-0.0055752993,0.00041187182
6.008,0.053282022,0.05893314,0.036597,0.036173746,-0.0056511164,0.00042325258
6.01,0.051316977,0.05679047,0.036148,0.035946645,-0.0054734945,0.00020135567
6.012,0.038094997,0.04310608,0.037208,0.03737805,-0.0050110817,-0.00017005205
6.014,0.01464498,0.019782305,0.039668,0.039991736,-0.0051373243,-0.00032373518
6.016,-0.016564012,-0.010992646,0.043272,0.04332632,-0.0055713654,-5.4318458e-05
6.018,-0.05225897,-0.04604864,0.047638,0.04723127,-0.006210327,0.00040673092
6.02,-0.08829498,-0.081878304,0.052304,0.05157106,-0.0064166784,0.0007329397
6.022,-0.120079994,-0.1145277,0.056772,0.055988584,-0.005552292,0.0007834174
6.024,-0.14526987,-0.13993979,0.060565,0.059954505,-0.0053300858,0.0006104931
6.026,-0.16126013,-0.15650022,0.063275,0.06294434,-0.0047599077,0.00033066422
6.028,-0.16605985,-0.16236663,0.064608,0.06458478,-0.003693223,2.322346e-05
6.03,-0.15925992,-0.15632868,0.06442,0.06469536,-0.0029312372,-0.00027535856
6.032,-0.14178002,-0.13891578,0.062727,0.06323589,-0.0028642416,-0.00050888956
6.034,-0.115530014,-0.112187624,0.059712,0.060290545,-0.00334239,-0.00057854503
6.036,-0.08255601,-0.07919216,0.055697,0.056152925,-0.0033638477,-0.00045592338
6.038,-0.046689034,-0.042857885,0.051116,0.0513288,-0.0038311481,-0.00021279976
6.04,-0.0120021105,-0.0074743032,0.046461,0.046425,-0.0045278072,3.6001205e-05
6.042,0.017580867,0.022898436,0.042233,0.041995704,-0.005317569,0.00023729727
6.044,0.039374113,0.044772148,0.038884,0.038504437,-0.005398035,0.00037956238
6.046,0.05075991,0.056260705,0.036772,0.03636138,-0.0055007935,0.00041062012
6.048,0.050487995,0.05588603,0.036124,0.035900213,-0.005398035,0.00022378564
6.05,0.038854122,0.04381621,0.03701,0.03715396,-0.0049620867,-0.00014396012
6.052,0.01679802,0.021832824,0.039338,0.039688442,-0.0050348043,-0.00035044178
6.054,-0.0133270025,-0.0078959465,0.04286,0.042994782,-0.005431056,-0.000134781
6.056,-0.04831195,-0.042247415,0.047201,0.046874456,-0.006064534,0.00032654405
6.058,-0.08441818,-0.07772696,0.051893,0.051206622,-0.0066912174,0.0006863773
6.06,-0.11776984,-0.110749364,0.056431,0.05565554,-0.0070204735,0.00077546015
6.062,-0.14478004,-0.13795435,0.060321,0.059698727,-0.0068256855,0.0006222725
6.064,-0.16253006,-0.15648293,0.063139,0.062791824,-0.0060471296,0.0003471747
6.066,-0.16911995,-0.16419578,0.064576,0.06453453,-0.004924178,4.146993e-05
